Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;Incidence_Rate;Case-Fatality_Ratio;ID
Benton;Missouri;US;26/07/2020 04:35;38.29503305;-93.28756116;51;0;0;51;Benton, Missouri, US;262.3051998;0;
Benton;Oregon;US;26/07/2020 04:35;44.49167306;-123.4316987;132;6;0;126;Benton, Oregon, US;141.854642;4.545454545;
Benton;Tennessee;US;26/07/2020 04:35;36.07110411;-88.06849355;44;1;0;43;Benton, Tennessee, US;272.2772277;2.272727273;
Benton;Washington;US;26/07/2020 04:35;46.23946995;-119.5120834;3134;104;0;3030;Benton, Washington, US;1533.343119;3.318442884;
Benzie;Michigan;US;26/07/2020 04:35;44.63899297;-86.01608482;28;1;0;27;Benzie, Michigan, US;157.6044129;3.571428571;
Bergen;New Jersey;US;26/07/2020 04:35;40.96010917;-74.07164325;20192;2044;0;18148;Bergen, New Jersey, US;2166.054138;10.12282092;
Berkeley;South Carolina;US;26/07/2020 04:35;33.20222596;-79.94654523;3412;53;0;3359;Berkeley, South Carolina, US;1497.101888;1.553341149;
Berkeley;West Virginia;US;26/07/2020 04:35;39.46704621;-78.02414609;608;10;0;598;Berkeley, West Virginia, US;510.1912378;1.644736842;
Berks;Pennsylvania;US;26/07/2020 04:35;40.41570541;-75.92457766;5008;362;0;4646;Berks, Pennsylvania, US;1189.085487;7.228434505;
Berkshire;Massachusetts;US;26/07/2020 04:35;42.37428441;-73.20524838;638;45;0;593;Berkshire, Massachusetts, US;510.6287617;7.053291536;
Bernalillo;New Mexico;US;26/07/2020 04:35;35.05163625;-106.6703554;4318;110;0;4208;Bernalillo, New Mexico, US;635.8218933;2.547475683;
Berrien;Georgia;US;26/07/2020 04:35;31.27590016;-83.2252992;224;0;0;224;Berrien, Georgia, US;1154.817755;0;
Berrien;Michigan;US;26/07/2020 04:35;41.95447397;-86.4131308;1204;63;0;1141;Berrien, Michigan, US;784.8710243;5.23255814;
Bertie;North Carolina;US;26/07/2020 04:35;36.0688473;-76.96545943;204;4;0;200;Bertie, North Carolina, US;1076.687602;1.960784314;
Bethel;Alaska;US;26/07/2020 04:35;60.90980451;-159.8561831;18;0;0;18;Bethel, Alaska, US;97.90057653;0;
Bexar;Texas;US;26/07/2020 04:35;29.44928723;-98.52019748;35690;322;0;35368;Bexar, Texas, US;1781.334568;0.902213505;
Bibb;Alabama;US;26/07/2020 04:35;32.99642064;-87.1251146;312;2;0;310;Bibb, Alabama, US;1393.23033;0.641025641;
Bibb;Georgia;US;26/07/2020 04:35;32.80904227;-83.70489165;2660;52;0;2608;Bibb, Georgia, US;1736.757226;1.954887218;
Bienville;Louisiana;US;26/07/2020 04:35;32.34569994;-93.05398492;339;28;0;311;Bienville, Louisiana, US;2560.22959;8.259587021;
Big Horn;Montana;US;26/07/2020 04:35;45.42335905;-107.492347;217;5;0;212;Big Horn, Montana, US;1629.251445;2.304147465;
Big Horn;Wyoming;US;26/07/2020 04:35;44.52405055;-107.9960365;33;0;0;33;Big Horn, Wyoming, US;279.8982188;0;
Big Stone;Minnesota;US;26/07/2020 04:35;45.42712824;-96.41403739;20;0;0;20;Big Stone, Minnesota, US;400.7212983;0;
Billings;North Dakota;US;26/07/2020 04:35;47.02366884;-103.3762965;1;0;0;1;Billings, North Dakota, US;107.7586207;0;
Bingham;Idaho;US;26/07/2020 04:35;43.2167288;-112.3978437;140;2;0;138;Bingham, Idaho, US;299.0750037;1.428571429;
Black Hawk;Iowa;US;26/07/2020 04:35;42.4704581;-92.30524729;2838;61;0;2777;Black Hawk, Iowa, US;2162.648215;2.149400987;
Blackford;Indiana;US;26/07/2020 04:35;40.47388153;-85.32499702;48;2;0;46;Blackford, Indiana, US;408.2326926;4.166666667;
Bladen;North Carolina;US;26/07/2020 04:35;34.61296243;-78.56180059;523;5;0;518;Bladen, North Carolina, US;1598.313062;0.956022945;
Blaine;Idaho;US;26/07/2020 04:35;43.4085812;-113.9752658;562;6;0;556;Blaine, Idaho, US;2441.249294;1.067615658;
Blaine;Montana;US;26/07/2020 04:35;48.43175214;-108.9582723;7;0;0;7;Blaine, Montana, US;104.7747343;0;
Blaine;Nebraska;US;26/07/2020 04:35;41.91311716;-99.97677845;0;0;0;0;Blaine, Nebraska, US;0;;
Blaine;Oklahoma;US;26/07/2020 04:35;35.87518314;-98.43307003;27;0;0;27;Blaine, Oklahoma, US;286.3506204;0;
Blair;Pennsylvania;US;26/07/2020 04:35;40.47961444;-78.34917412;171;2;0;169;Blair, Pennsylvania, US;140.3606695;1.169590643;
Blanco;Texas;US;26/07/2020 04:35;30.26640707;-98.3999852;85;1;0;84;Blanco, Texas, US;712.4298047;1.176470588;
Bland;Virginia;US;26/07/2020 04:35;37.13128068;-81.13599391;7;0;0;7;Bland, Virginia, US;111.4649682;0;
Bleckley;Georgia;US;26/07/2020 04:35;32.43829035;-83.33035166;114;3;0;111;Bleckley, Georgia, US;885.5744582;2.631578947;
Bledsoe;Tennessee;US;26/07/2020 04:35;35.59942968;-85.20611967;647;1;0;646;Bledsoe, Tennessee, US;4295.007966;0.154559505;
Blount;Alabama;US;26/07/2020 04:35;33.98210918;-86.56790593;569;1;0;568;Blount, Alabama, US;983.9864421;0.175746924;
Blount;Tennessee;US;26/07/2020 04:35;35.68938198;-83.92847788;756;7;0;749;Blount, Tennessee, US;568.0452032;0.925925926;
Blue Earth;Minnesota;US;26/07/2020 04:35;44.03554215;-94.06699781;750;3;0;747;Blue Earth, Minnesota, US;1108.598288;0.4;
Boise;Idaho;US;26/07/2020 04:35;43.98829931;-115.7309284;29;0;0;29;Boise, Idaho, US;370.323075;0;
Bolivar;Mississippi;US;26/07/2020 04:35;33.79696941;-90.87372121;741;25;0;716;Bolivar, Mississippi, US;2419.354839;3.373819163;
Bollinger;Missouri;US;26/07/2020 04:35;37.32449052;-90.02725304;49;0;0;49;Bollinger, Missouri, US;403.8572488;0;
Bon Homme;South Dakota;US;26/07/2020 04:35;42.98914167;-97.88592746;13;0;0;13;Bon Homme, South Dakota, US;188.3784959;0;
Bond;Illinois;US;26/07/2020 04:35;38.88829622;-89.43534887;36;1;0;35;Bond, Illinois, US;219.1647388;2.777777778;
Bonner;Idaho;US;26/07/2020 04:35;48.29996017;-116.6017932;111;0;0;111;Bonner, Idaho, US;242.6813004;0;
Bonneville;Idaho;US;26/07/2020 04:35;43.38713372;-111.6161537;461;1;0;460;Bonneville, Idaho, US;387.1932271;0.21691974;
Boone;Arkansas;US;26/07/2020 04:35;36.3084504;-93.09374925;106;1;0;105;Boone, Arkansas, US;283.1801667;0.943396226;
Boone;Illinois;US;26/07/2020 04:35;42.32359279;-88.82345779;684;23;0;661;Boone, Illinois, US;1277.454056;3.362573099;
Boone;Indiana;US;26/07/2020 04:35;40.0509304;-86.46841646;571;45;0;526;Boone, Indiana, US;841.6491016;7.880910683;
Boone;Iowa;US;26/07/2020 04:35;42.03657094;-93.9313999;212;1;0;211;Boone, Iowa, US;808.1116109;0.471698113;
Boone;Kentucky;US;26/07/2020 04:35;38.97065142;-84.72615357;922;24;0;898;Boone, Kentucky, US;690.2179202;2.603036876;
Boone;Missouri;US;26/07/2020 04:35;38.99186229;-92.30723575;893;3;0;890;Boone, Missouri, US;494.8382771;0.335946249;
Boone;Nebraska;US;26/07/2020 04:35;41.70759415;-98.06737183;7;0;0;7;Boone, Nebraska, US;134.8228043;0;
Boone;West Virginia;US;26/07/2020 04:35;38.01974191;-81.69888019;69;0;0;69;Boone, West Virginia, US;321.5733793;0;
Bosque;Texas;US;26/07/2020 04:35;31.89978581;-97.63613524;103;0;0;103;Bosque, Texas, US;551.2443136;0;
Bossier;Louisiana;US;26/07/2020 04:35;32.67932307;-93.60460152;1776;58;0;1718;Bossier, Louisiana, US;1397.995891;3.265765766;
Botetourt;Virginia;US;26/07/2020 04:35;37.55531756;-79.80982182;172;4;0;168;Botetourt, Virginia, US;514.6772794;2.325581395;
Bottineau;North Dakota;US;26/07/2020 04:35;48.79106111;-100.8378166;9;0;0;9;Bottineau, North Dakota, US;143.2664756;0;
Boulder;Colorado;US;26/07/2020 04:35;40.09313619;-105.3546767;1751;74;0;1677;Boulder, Colorado, US;536.7938295;4.226156482;
Boundary;Idaho;US;26/07/2020 04:35;48.76684761;-116.4630179;27;0;0;27;Boundary, Idaho, US;220.4981625;0;
Bourbon;Kansas;US;26/07/2020 04:35;37.85508555;-94.84865997;62;1;0;61;Bourbon, Kansas, US;426.5859364;1.612903226;
Bourbon;Kentucky;US;26/07/2020 04:35;38.2054607;-84.21827874;63;1;0;62;Bourbon, Kentucky, US;318.3747726;1.587301587;
Bowie;Texas;US;26/07/2020 04:35;33.44626922;-94.41834132;689;17;0;672;Bowie, Texas, US;738.9136147;2.467343977;
Bowman;North Dakota;US;26/07/2020 04:35;46.11285362;-103.5203343;6;0;0;6;Bowman, North Dakota, US;198.4126984;0;
Box Butte;Nebraska;US;26/07/2020 04:35;42.22079243;-103.0878834;9;0;0;9;Box Butte, Nebraska, US;83.46471297;0;
Boyd;Kentucky;US;26/07/2020 04:35;38.36176608;-82.68652187;137;3;0;134;Boyd, Kentucky, US;293.2488548;2.189781022;
Boyd;Nebraska;US;26/07/2020 04:35;42.8997274;-98.76486568;1;0;0;1;Boyd, Nebraska, US;52.11047421;0;
Boyle;Kentucky;US;26/07/2020 04:35;37.62680923;-84.8633779;98;0;0;98;Boyle, Kentucky, US;326.0146374;0;
Bracken;Kentucky;US;26/07/2020 04:35;38.69158994;-84.08532444;27;0;0;27;Bracken, Kentucky, US;325.1836686;0;
Bradford;Florida;US;26/07/2020 04:35;29.95079741;-82.16611613;228;3;0;225;Bradford, Florida, US;808.4819687;1.315789474;
Bradford;Pennsylvania;US;26/07/2020 04:35;41.78869215;-76.51570822;75;3;0;72;Bradford, Pennsylvania, US;124.3306865;4;
Bradley;Arkansas;US;26/07/2020 04:35;33.46755808;-92.15980837;114;2;0;112;Bradley, Arkansas, US;1059.184242;1.754385965;
Bradley;Tennessee;US;26/07/2020 04:35;35.15739424;-84.857186;1390;9;0;1381;Bradley, Tennessee, US;1285.7275;0.647482014;
Branch;Michigan;US;26/07/2020 04:35;41.91600556;-85.05929476;306;2;0;304;Branch, Michigan, US;703.1734724;0.653594771;
Brantley;Georgia;US;26/07/2020 04:35;31.19576557;-81.97743999;196;3;0;193;Brantley, Georgia, US;1025.694699;1.530612245;
Braxton;West Virginia;US;26/07/2020 04:35;38.70036159;-80.72011184;8;0;0;8;Braxton, West Virginia, US;57.31890807;0;
Brazoria;Texas;US;26/07/2020 04:35;29.18757369;-95.44563172;5299;37;0;5262;Brazoria, Texas, US;1415.845499;0.698244952;
Brazos;Texas;US;26/07/2020 04:35;30.6636448;-96.30205577;3635;43;0;3592;Brazos, Texas, US;1585.875023;1.182943604;
Breathitt;Kentucky;US;26/07/2020 04:35;37.52333168;-83.31959161;19;0;0;19;Breathitt, Kentucky, US;150.4354711;0;
Breckinridge;Kentucky;US;26/07/2020 04:35;37.77377239;-86.42885017;41;2;0;39;Breckinridge, Kentucky, US;200.2246423;4.87804878;
Bremer;Iowa;US;26/07/2020 04:35;42.77461496;-92.31795937;164;7;0;157;Bremer, Iowa, US;654.3771447;4.268292683;
Brevard;Florida;US;26/07/2020 04:35;28.29409504;-80.73091022;4898;64;0;4834;Brevard, Florida, US;813.6996588;1.306655778;
Brewster;Texas;US;26/07/2020 04:35;29.81008251;-103.2520326;176;1;0;175;Brewster, Texas, US;1912.419863;0.568181818;
Briscoe;Texas;US;26/07/2020 04:35;34.53026962;-101.2084947;10;1;0;9;Briscoe, Texas, US;646.8305304;10;
Bristol;Massachusetts;US;26/07/2020 04:35;41.79228404;-71.10872211;8843;616;0;8227;Bristol, Massachusetts, US;1564.531852;6.965961778;
Bristol;Rhode Island;US;26/07/2020 04:35;41.71018079;-71.28652315;290;0;0;290;Bristol, Rhode Island, US;598.1971575;0;
Bristol;Virginia;US;26/07/2020 04:35;36.6163024;-82.16359122;39;0;0;39;Bristol, Virginia, US;232.6691326;0;
Bristol Bay;Alaska;US;26/07/2020 04:35;58.74513976;-156.701064;6;0;0;6;Bristol Bay, Alaska, US;717.7033493;0;
Broadwater;Montana;US;26/07/2020 04:35;46.33277565;-111.4955813;9;0;0;9;Broadwater, Montana, US;144.3001443;0;
Brooke;West Virginia;US;26/07/2020 04:35;40.27367263;-80.57915332;46;0;0;46;Brooke, West Virginia, US;209.6722731;0;
Brookings;South Dakota;US;26/07/2020 04:35;44.36974375;-96.79079945;108;0;0;108;Brookings, South Dakota, US;307.8940616;0;
Brooks;Georgia;US;26/07/2020 04:35;30.83922642;-83.58303423;308;13;0;295;Brooks, Georgia, US;1992.624701;4.220779221;
Brooks;Texas;US;26/07/2020 04:35;27.03103197;-98.21808402;65;1;0;64;Brooks, Texas, US;916.3964472;1.538461538;
Broome;New York;US;26/07/2020 04:35;42.15903158;-75.81326086;966;62;0;904;Broome, New York, US;507.1185586;6.418219462;
Broomfield;Colorado;US;26/07/2020 04:35;39.95998787;-105.0566324;378;32;0;346;Broomfield, Colorado, US;536.4365288;8.465608466;
Broward;Florida;US;26/07/2020 04:35;26.15184651;-80.48725556;48187;580;0;47607;Broward, Florida, US;2467.612806;1.203644136;
Brown;Illinois;US;26/07/2020 04:35;39.96209138;-90.75068024;12;0;0;12;Brown, Illinois, US;182.4262694;0;
Brown;Indiana;US;26/07/2020 04:35;39.19605589;-86.22868909;62;1;0;61;Brown, Indiana, US;410.8136761;1.612903226;
Brown;Kansas;US;26/07/2020 04:35;39.82652589;-95.56421698;27;0;0;27;Brown, Kansas, US;282.3086575;0;
Brown;Minnesota;US;26/07/2020 04:35;44.24205652;-94.72562874;70;2;0;68;Brown, Minnesota, US;279.9104287;2.857142857;
Brown;Nebraska;US;26/07/2020 04:35;42.43018907;-99.92904055;0;0;0;0;Brown, Nebraska, US;0;;
Brown;Ohio;US;26/07/2020 04:35;38.93416837;-83.86788395;82;1;0;81;Brown, Ohio, US;188.8008841;1.219512195;
Brown;South Dakota;US;26/07/2020 04:35;45.58994323;-98.35165355;374;2;0;372;Brown, South Dakota, US;962.9496125;0.534759358;
Brown;Texas;US;26/07/2020 04:35;31.77430356;-98.99907113;311;16;0;295;Brown, Texas, US;821.3606592;5.144694534;
Brown;Wisconsin;US;26/07/2020 04:35;44.4526553;-88.00411844;3735;50;0;3685;Brown, Wisconsin, US;1411.874107;1.338688086;
Brule;South Dakota;US;26/07/2020 04:35;43.71756379;-99.08118954;38;0;0;38;Brule, South Dakota, US;717.3872003;0;
Brunswick;North Carolina;US;26/07/2020 04:35;34.070565;-78.22814204;1037;13;0;1024;Brunswick, North Carolina, US;726.0887831;1.253616201;
Brunswick;Virginia;US;26/07/2020 04:35;36.76366949;-77.8593436;172;1;0;171;Brunswick, Virginia, US;1059.700573;0.581395349;
Bryan;Georgia;US;26/07/2020 04:35;32.00979311;-81.44002948;461;6;0;455;Bryan, Georgia, US;1163.348222;1.301518438;
Bryan;Oklahoma;US;26/07/2020 04:35;33.96472458;-96.25903472;303;1;0;302;Bryan, Oklahoma, US;631.3157621;0.330033003;
Buchanan;Iowa;US;26/07/2020 04:35;42.4709188;-91.83510825;88;1;0;87;Buchanan, Iowa, US;415.5844156;1.136363636;
Buchanan;Missouri;US;26/07/2020 04:35;39.65816401;-94.80138942;1015;10;0;1005;Buchanan, Missouri, US;1161.805778;0.985221675;
Buchanan;Virginia;US;26/07/2020 04:35;37.26818323;-82.03749726;62;0;0;62;Buchanan, Virginia, US;295.1818701;0;
Buckingham;Virginia;US;26/07/2020 04:35;37.57242268;-78.52518834;591;6;0;585;Buckingham, Virginia, US;3446.46606;1.015228426;
Bucks;Pennsylvania;US;26/07/2020 04:35;40.33682119;-75.10836643;6664;574;0;6090;Bucks, Pennsylvania, US;1060.690467;8.613445378;
Buena Vista;Iowa;US;26/07/2020 04:35;42.73545875;-95.15100162;1774;12;0;1762;Buena Vista, Iowa, US;9041.794088;0.67643743;
Buena Vista;Virginia;US;26/07/2020 04:35;37.73484642;-79.35296097;40;0;0;40;Buena Vista, Virginia, US;617.4745292;0;
Buffalo;Nebraska;US;26/07/2020 04:35;40.85486962;-99.07500296;273;1;0;272;Buffalo, Nebraska, US;549.7492902;0.366300366;
Buffalo;South Dakota;US;26/07/2020 04:35;44.07657829;-99.20814467;105;3;0;102;Buffalo, South Dakota, US;5351.681957;2.857142857;
Buffalo;Wisconsin;US;26/07/2020 04:35;44.37835084;-91.75332578;36;2;0;34;Buffalo, Wisconsin, US;276.2642928;5.555555556;
Bullitt;Kentucky;US;26/07/2020 04:35;37.97162523;-85.68955617;257;4;0;253;Bullitt, Kentucky, US;314.6579166;1.556420233;
Bulloch;Georgia;US;26/07/2020 04:35;32.39577406;-81.74811421;903;10;0;893;Bulloch, Georgia, US;1134.30811;1.107419712;
Bullock;Alabama;US;26/07/2020 04:35;32.10030533;-85.71265535;408;11;0;397;Bullock, Alabama, US;4039.204039;2.696078431;
Buncombe;North Carolina;US;26/07/2020 04:35;35.61113393;-82.53305;1400;43;0;1357;Buncombe, North Carolina, US;536.0062177;3.071428571;
Bureau;Illinois;US;26/07/2020 04:35;41.40385234;-89.5283051;71;2;0;69;Bureau, Illinois, US;217.6045115;2.816901408;
Burke;Georgia;US;26/07/2020 04:35;33.05917989;-81.99928721;316;7;0;309;Burke, Georgia, US;1411.78573;2.215189873;
Burke;North Carolina;US;26/07/2020 04:35;35.74989637;-81.70755735;1442;25;0;1417;Burke, North Carolina, US;1593.634304;1.73370319;
Burke;North Dakota;US;26/07/2020 04:35;48.79094471;-102.5182117;12;0;0;12;Burke, North Dakota, US;567.3758865;0;
Burleigh;North Dakota;US;26/07/2020 04:35;46.97847375;-100.4645214;729;3;0;726;Burleigh, North Dakota, US;762.3449689;0.411522634;
Burleson;Texas;US;26/07/2020 04:35;30.49273808;-96.62158484;217;0;0;217;Burleson, Texas, US;1176.598167;0;
Burlington;New Jersey;US;26/07/2020 04:35;39.87681124;-74.66927768;5567;469;0;5098;Burlington, New Jersey, US;1250.030875;8.424645231;
Burnet;Texas;US;26/07/2020 04:35;30.78801353;-98.181887;395;7;0;388;Burnet, Texas, US;820.267885;1.772151899;
Burnett;Wisconsin;US;26/07/2020 04:35;45.86303537;-92.36711412;9;1;0;8;Burnett, Wisconsin, US;58.38847801;11.11111111;
Burt;Nebraska;US;26/07/2020 04:35;41.85056773;-96.32605633;17;0;0;17;Burt, Nebraska, US;263.1986376;0;
Butler;Alabama;US;26/07/2020 04:35;31.75300095;-86.68057478;710;34;0;676;Butler, Alabama, US;3650.761004;4.788732394;
Butler;Iowa;US;26/07/2020 04:35;42.73172833;-92.79015971;93;2;0;91;Butler, Iowa, US;644.0889258;2.150537634;
Butler;Kansas;US;26/07/2020 04:35;37.78134351;-96.83878537;155;0;0;155;Butler, Kansas, US;231.6509991;0;
Butler;Kentucky;US;26/07/2020 04:35;37.20946153;-86.68748787;286;14;0;272;Butler, Kentucky, US;2220.669307;4.895104895;
Butler;Missouri;US;26/07/2020 04:35;36.71462476;-90.40421163;189;2;0;187;Butler, Missouri, US;444.9362023;1.058201058;
Butler;Nebraska;US;26/07/2020 04:35;41.22703692;-97.13106306;53;0;0;53;Butler, Nebraska, US;661.1776447;0;
Butler;Ohio;US;26/07/2020 04:35;39.44012838;-84.57388716;2382;54;0;2328;Butler, Ohio, US;621.7145959;2.267002519;
Butler;Pennsylvania;US;26/07/2020 04:35;40.91152759;-79.91351055;544;14;0;530;Butler, Pennsylvania, US;289.5881354;2.573529412;
Butte;California;US;26/07/2020 04:35;39.66727762;-121.6005252;758;5;0;753;Butte, California, US;345.8250071;0.659630607;CA
Butte;South Dakota;US;26/07/2020 04:35;44.90608745;-103.5079318;8;1;0;7;Butte, South Dakota, US;76.70917634;12.5;
Butts;Georgia;US;26/07/2020 04:35;33.2830945;-83.9543504;402;36;0;366;Butts, Georgia, US;1612.127045;8.955223881;
Cabarrus;North Carolina;US;26/07/2020 04:35;35.3877799;-80.55267168;2129;38;0;2091;Cabarrus, North Carolina, US;983.5853511;1.784875528;
Cabell;West Virginia;US;26/07/2020 04:35;38.42424062;-82.23855912;267;2;0;265;Cabell, West Virginia, US;290.3909946;0.74906367;
Cabo Rojo;Puerto Rico;US;26/07/2020 04:35;18.040993;-67.154391;152;0;0;152;Cabo Rojo, Puerto Rico, US;298.5250506;0;
Caddo;Louisiana;US;26/07/2020 04:35;32.57991587;-93.88375652;5469;264;0;5205;Caddo, Louisiana, US;2276.814707;4.827207899;
Caddo;Oklahoma;US;26/07/2020 04:35;35.17364557;-98.37534464;272;12;0;260;Caddo, Oklahoma, US;945.6922328;4.411764706;
Caguas;Puerto Rico;US;26/07/2020 04:35;18.211615;-66.050779;486;0;0;486;Caguas, Puerto Rico, US;340.1146312;0;
Calaveras;California;US;26/07/2020 04:35;38.20537103;-120.552913;99;1;0;98;Calaveras, California, US;215.6627818;1.01010101;CA
Calcasieu;Louisiana;US;26/07/2020 04:35;30.22931235;-93.35400434;5127;92;0;5035;Calcasieu, Louisiana, US;2520.202914;1.794421689;
Caldwell;Kentucky;US;26/07/2020 04:35;37.14749129;-87.86948214;42;0;0;42;Caldwell, Kentucky, US;329.4892916;0;
Caldwell;Louisiana;US;26/07/2020 04:35;32.0902519;-92.11752148;168;1;0;167;Caldwell, Louisiana, US;1693.889897;0.595238095;
Caldwell;Missouri;US;26/07/2020 04:35;39.65620858;-93.98308093;27;1;0;26;Caldwell, Missouri, US;299.3348115;3.703703704;
Caldwell;North Carolina;US;26/07/2020 04:35;35.95204977;-81.54799522;936;10;0;926;Caldwell, North Carolina, US;1138.990971;1.068376068;
Caldwell;Texas;US;26/07/2020 04:35;29.83668859;-97.61814775;993;7;0;986;Caldwell, Texas, US;2274.184683;0.704934542;
Caledonia;Vermont;US;26/07/2020 04:35;44.46548598;-72.10314651;25;0;0;25;Caledonia, Vermont, US;83.35278232;0;
Calhoun;Alabama;US;26/07/2020 04:35;33.77483727;-85.82630386;1029;6;0;1023;Calhoun, Alabama, US;905.7699925;0.583090379;
Calhoun;Arkansas;US;26/07/2020 04:35;33.55598792;-92.49974403;10;0;0;10;Calhoun, Arkansas, US;192.7153594;0;
Calhoun;Florida;US;26/07/2020 04:35;30.40666734;-85.19394153;247;7;0;240;Calhoun, Florida, US;1751.152074;2.834008097;
Calhoun;Georgia;US;26/07/2020 04:35;31.53169785;-84.62725131;180;6;0;174;Calhoun, Georgia, US;2908.385846;3.333333333;
Calhoun;Illinois;US;26/07/2020 04:35;39.16840183;-90.66330078;5;0;0;5;Calhoun, Illinois, US;105.507491;0;
Calhoun;Iowa;US;26/07/2020 04:35;42.38521079;-94.64046046;72;2;0;70;Calhoun, Iowa, US;744.7248655;2.777777778;
Calhoun;Michigan;US;26/07/2020 04:35;42.24633834;-85.00493569;688;39;0;649;Calhoun, Michigan, US;512.8243353;5.668604651;
Calhoun;Mississippi;US;26/07/2020 04:35;33.93683395;-89.33686647;335;8;0;327;Calhoun, Mississippi, US;2332.706636;2.388059701;
Calhoun;South Carolina;US;26/07/2020 04:35;33.66926881;-80.77722168;259;3;0;256;Calhoun, South Carolina, US;1779.70178;1.158301158;
Calhoun;Texas;US;26/07/2020 04:35;28.47048236;-96.61633945;393;3;0;390;Calhoun, Texas, US;1845.93706;0.763358779;
Calhoun;West Virginia;US;26/07/2020 04:35;38.84315422;-81.11934872;5;0;0;5;Calhoun, West Virginia, US;70.33338022;0;
Callahan;Texas;US;26/07/2020 04:35;32.29760619;-99.37326312;38;2;0;36;Callahan, Texas, US;272.5381912;5.263157895;
Callaway;Missouri;US;26/07/2020 04:35;38.83674754;-91.92186505;90;1;0;89;Callaway, Missouri, US;201.148783;1.111111111;
Calloway;Kentucky;US;26/07/2020 04:35;36.62093411;-88.2731593;150;2;0;148;Calloway, Kentucky, US;384.6055229;1.333333333;
Calumet;Wisconsin;US;26/07/2020 04:35;44.0816316;-88.21780273;214;2;0;212;Calumet, Wisconsin, US;427.2395137;0.934579439;
Calvert;Maryland;US;26/07/2020 04:35;38.53961642;-76.56820632;528;27;0;501;Calvert, Maryland, US;570.6565793;5.113636364;
Camas;Idaho;US;26/07/2020 04:35;43.46665742;-114.8065892;1;0;0;1;Camas, Idaho, US;90.4159132;0;
Cambria;Pennsylvania;US;26/07/2020 04:35;40.49527404;-78.71377428;215;3;0;212;Cambria, Pennsylvania, US;165.1407153;1.395348837;
Camden;Georgia;US;26/07/2020 04:35;30.92951916;-81.66601818;486;4;0;482;Camden, Georgia, US;889.0352321;0.823045267;
Camden;Missouri;US;26/07/2020 04:35;38.02199522;-92.76083747;187;3;0;184;Camden, Missouri, US;403.8440773;1.604278075;
Camden;New Jersey;US;26/07/2020 04:35;39.80343818;-74.96388753;8026;566;0;7460;Camden, New Jersey, US;1584.69093;7.052080738;
Camden;North Carolina;US;26/07/2020 04:35;36.33804939;-76.15568396;52;2;0;50;Camden, North Carolina, US;478.5129291;3.846153846;
Cameron;Louisiana;US;26/07/2020 04:35;29.87592238;-93.19310676;150;0;0;150;Cameron, Louisiana, US;2151.154453;0;
Cameron;Pennsylvania;US;26/07/2020 04:35;41.43625568;-78.20376845;5;0;0;5;Cameron, Pennsylvania, US;112.4353497;0;
Cameron;Texas;US;26/07/2020 04:35;26.14524221;-97.48140372;7846;169;0;7677;Cameron, Texas, US;1854.131859;2.153963803;
Camp;Texas;US;26/07/2020 04:35;32.97195142;-94.97790104;184;2;0;182;Camp, Texas, US;1405.223767;1.086956522;
Campbell;Kentucky;US;26/07/2020 04:35;38.94384345;-84.37875208;458;13;0;445;Campbell, Kentucky, US;489.3998974;2.838427948;
Campbell;South Dakota;US;26/07/2020 04:35;45.77074915;-100.0510181;1;0;0;1;Campbell, South Dakota, US;72.6744186;0;
